SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
157,06,073,36294,00000,00000,1,A,Imperial Beach city,California,26324,26324,26384,26617,26826,27041,27070,27286,27365,27314,27447
157,06,073,40004,00000,00000,1,A,La Mesa city,California,57065,57012,57146,57644,58112,58582,58892,59754,59824,59796,59556
157,06,073,41124,00000,00000,1,A,Lemon Grove city,California,25320,25318,25381,25605,25941,26129,26424,26582,26805,27004,26969
157,06,073,50398,00000,00000,1,A,National City city,California,58582,58560,58626,59045,59384,59799,60168,60774,61038,61149,61431
157,06,073,53322,00000,00000,1,A,Oceanside city,California,167086,167382,167919,169853,171467,173088,174259,175188,175495,175930,176080
157,06,073,58520,00000,00000,1,A,Poway city,California,47811,47806,47954,48626,49009,49398,49680,49921,49973,49856,49704
157,06,073,66000,00000,00000,1,A,San Diego city,California,1307402,1301949,1305970,1319697,1337149,1355951,1376725,1388674,1403865,1414427,1425976
157,06,073,68196,00000,00000,1,A,San Marcos city,California,83781,83642,83942,85023,86863,89494,92471,93338,95116,95811,96847
157,06,073,70224,00000,00000,1,A,Santee city,California,53413,53420,53642,54525,55395,56179,56867,57530,57754,57900,58115
157,06,073,72506,00000,00000,1,A,Solana Beach city,California,12867,12867,12898,13014,13118,13225,13291,13387,13417,13394,13379
157,06,073,82996,00000,00000,1,A,Vista city,California,93834,93349,93566,94526,95495,96418,97225,99885,101040,101028,101224
157,06,073,99990,00000,00000,1,F,Balance of San Diego County,California,486604,486603,487541,492759,497574,498067,503676,509727,511158,511248,515013
050,06,075,00000,00000,00000,0,C,San Francisco County,California,805235,805184,805550,815677,829027,839841,851116,863836,872795,879166,883305
157,06,075,67000,00000,00000,1,A,San Francisco city,California,805235,805184,805550,815677,829027,839841,851116,863836,872795,879166,883305
050,06,077,00000,00000,00000,0,A,San Joaquin County,California,685306,685306,687156,694388,699782,702387,711771,721929,732185,742516,752660
157,06,077,22790,00000,00000,1,A,Escalon city,California,7132,7132,7144,7199,7229,7232,7357,7485,7512,7559,7587
157,06,077,40704,00000,00000,1,A,Lathrop city,California,18023,17589,17699,18317,18620,19133,19528,20301,21574,22240,23284
157,06,077,42202,00000,00000,1,A,Lodi city,California,62134,62134,62268,62754,63073,63166,63637,64231,64509,65629,66995
157,06,077,45484,00000,00000,1,A,Manteca city,California,67096,67286,67674,69188,70846,71740,73121,74998,76716,78952,81592
157,06,077,61026,00000,00000,1,A,Ripon city,California,14297,14297,14335,14484,14608,14689,14881,15055,15416,15613,15896
157,06,077,75000,00000,00000,1,A,Stockton city,California,291707,291731,292446,294922,296666,297172,300670,303926,306407,309316,311178
157,06,077,80238,00000,00000,1,A,Tracy city,California,82922,83406,83606,84288,84733,84892,85715,86884,89081,90579,91812
157,06,077,99990,00000,00000,1,F,Balance of San Joaquin County,California,141995,141731,141984,143236,144007,144363,146862,149049,150970,152628,154316
050,06,079,00000,00000,00000,0,A,San Luis Obispo County,California,269637,269597,269805,271050,274184,275751,278296,280171,281958,282838,284010
157,06,079,02868,00000,00000,1,A,Arroyo Grande city,California,17252,17282,17300,17362,17531,17707,17870,18040,18067,18089,18087
157,06,079,03064,00000,00000,1,A,Atascadero city,California,28310,28306,28410,28585,28720,29006,29338,29923,30194,30366,30330
157,06,079,22300,00000,00000,1,A,El Paso de Robles (Paso Robles) city,California,29793,29750,29790,30076,30406,30726,31119,31358,31740,31814,32212
157,06,079,31393,00000,00000,1,A,Grover Beach city,California,13156,13154,13169,13202,13304,13399,13461,13525,13586,13597,13528
157,06,079,49362,00000,00000,1,A,Morro Bay city,California,10234,10235,10245,10281,10366,10449,10500,10580,10616,10614,10581
157,06,079,57414,00000,00000,1,A,Pismo Beach city,California,7655,7650,7662,7691,7776,7850,7895,8111,8174,8218,8213
157,06,079,68154,00000,00000,1,A,San Luis Obispo city,California,45119,45164,45201,45388,45774,46290,46531,47069,47378,47441,47446
157,06,079,99990,00000,00000,1,F,Balance of San Luis Obispo County,California,118118,118056,118028,118465,120307,120324,121582,121565,122203,122699,123613
050,06,081,00000,00000,00000,0,A,San Mateo County,California,718451,718518,719725,728404,739427,749013,757670,765447,768204,768808,769545
157,06,081,03092,00000,00000,1,A,Atherton town,California,6914,6920,6916,6951,7026,7091,7133,7168,7238,7215,7187
157,06,081,05108,00000,00000,1,A,Belmont city,California,25835,25840,25878,26182,26524,26790,27037,27225,27192,27058,27113
157,06,081,08310,00000,00000,1,A,Brisbane city,California,4282,4282,4290,4345,4404,4455,4605,4717,4716,4706,4693
157,06,081,09066,00000,00000,1,A,Burlingame city,California,28806,28806,28839,29264,29648,29942,30277,30472,30449,30587,30467
157,06,081,14736,00000,00000,1,A,Colma town,California,1792,1437,1439,1456,1474,1489,1502,1514,1512,1503,1504
157,06,081,17918,00000,00000,1,A,Daly City city,California,101123,101132,101282,102485,103961,105047,105972,106610,106941,106736,107008
157,06,081,20956,00000,00000,1,A,East Palo Alto city,California,28155,28155,28223,28554,28935,29227,29501,29677,29823,29663,29519
157,06,081,25338,00000,00000,1,A,Foster City city,California,30567,30567,30610,30967,32106,32431,32718,33487,34297,34292,34151
157,06,081,31708,00000,00000,1,A,Half Moon Bay city,California,11324,11324,11345,11502,11678,12058,12357,12655,12755,12825,12973
157,06,081,33798,00000,00000,1,A,Hillsborough town,California,10825,10825,10846,10988,11119,11252,11371,11457,11477,11448,11444
157,06,081,46870,00000,00000,1,A,Menlo Park city,California,32026,32019,32081,32453,32830,33029,33232,33407,33986,34186,34549
157,06,081,47486,00000,00000,1,A,Millbrae city,California,21532,21537,21573,21849,22130,22491,22686,22816,22773,22647,22557
157,06,081,54806,00000,00000,1,A,Pacifica city,California,37234,37304,37361,37813,38311,38706,39064,39295,39247,38959,38759
157,06,081,58380,00000,00000,1,A,Portola Valley town,California,4353,4355,4361,4412,4469,4518,4577,4608,4616,4598,4598
157,06,081,60102,00000,00000,1,A,Redwood City city,California,76815,76822,77018,77979,79211,81075,82793,85318,85328,86385,86200
157,06,081,65028,00000,00000,1,A,San Bruno city,California,41114,41067,41104,41519,42093,42567,42975,43219,43166,43158,43047
157,06,081,65070,00000,00000,1,A,San Carlos city,California,28406,28376,28415,28750,29128,29437,29739,29914,29903,30386,30364
157,06,081,68252,00000,00000,1,A,San Mateo city,California,97207,97207,97399,98538,99859,101385,102773,103581,104420,104399,105025
157,06,081,73262,00000,00000,1,A,South San Francisco city,California,63632,63660,63740,64492,65639,66308,66895,67297,67286,67212,67733
157,06,081,86440,00000,00000,1,A,Woodside town,California,5287,5283,5290,5353,5412,5472,5523,5557,5571,5545,5510
157,06,081,99990,00000,00000,1,F,Balance of San Mateo County,California,61222,61600,61715,62552,63470,64243,64940,65453,65508,65300,65144
050,06,083,00000,00000,00000,0,A,Santa Barbara County,California,423895,423947,424235,425481,429825,434823,439358,442522,444675,445606,446527
157,06,083,08758,00000,00000,1,A,Buellton city,California,4828,4849,4856,4878,4922,4983,5045,5077,5108,5105,5109
157,06,083,11446,00000,00000,1,A,Carpinteria city,California,13040,13001,13012,13020,13146,13465,13573,13612,13605,13546,13457
157,06,083,30378,00000,00000,1,A,Goleta city,California,29888,29914,29962,29996,30212,30470,30716,30797,30755,30935,30821
157,06,083,31414,00000,00000,1,A,Guadalupe city,California,7080,7080,7086,7091,7141,7195,7253,7284,7293,7327,7625
157,06,083,42524,00000,00000,1,A,Lompoc city,California,42434,42438,42321,42191,43087,43406,43903,43949,43570,43306,42760
157,06,083,69070,00000,00000,1,A,Santa Barbara city,California,88410,88380,88470,88612,89312,90127,90880,91334,91579,91574,91350
157,06,083,69196,00000,00000,1,A,Santa Maria city,California,99553,99595,99690,100299,101149,102112,103096,104532,105896,106375,107408
157,06,083,72576,00000,00000,1,A,Solvang city,California,5245,5223,5231,5254,5303,5354,5469,5683,5755,5872,5876
157,06,083,99990,00000,00000,1,F,Balance of Santa Barbara County,California,133417,133467,133607,134140,135553,137711,139423,140254,141114,141566,142121
050,06,085,00000,00000,00000,0,A,Santa Clara County,California,1781642,1781672,1786079,1812166,1838370,1867302,1892984,1917481,1929581,1933383,1937570
157,06,085,10345,00000,00000,1,A,Campbell city,California,39349,40572,40669,41047,41571,41966,42362,42381,42421,42695,42466
157,06,085,17610,00000,00000,1,A,Cupertino city,California,58302,58572,58703,59189,59800,60238,60646,60571,60955,60621,60170
157,06,085,29504,00000,00000,1,A,Gilroy city,California,48821,48888,49013,49709,50738,51924,52576,53292,55409,57579,58756
157,06,085,43280,00000,00000,1,A,Los Altos city,California,28976,29024,29092,29475,29822,30029,30297,30686,30750,30687,30531
157,06,085,43294,00000,00000,1,A,Los Altos Hills town,California,7922,8057,8076,8155,8274,8356,8453,8483,8577,8571,8559
157,06,085,44112,00000,00000,1,A,Los Gatos town,California,29413,29718,29796,30128,30455,30740,31000,30993,31007,30925,30680
157,06,085,47766,00000,00000,1,A,Milpitas city,California,66790,66820,66730,67126,68880,69975,73608,77537,77878,77906,80430
157,06,085,48956,00000,00000,1,A,Monte Sereno city,California,3341,3316,3329,3359,3400,3442,3473,3490,3512,3513,3487
157,06,085,49278,00000,00000,1,A,Morgan Hill city,California,37882,37905,38005,38775,39437,40979,42033,42948,44393,44911,45135
157,06,085,49670,00000,00000,1,A,Mountain View city,California,74066,73997,74227,75102,76514,77978,79185,80378,80852,81197,83377
157,06,085,55282,00000,00000,1,A,Palo Alto city,California,64403,64395,64545,65358,66116,66655,66901,66832,67406,67219,66666
157,06,085,68000,00000,00000,1,A,San Jose city,California,945942,952060,954492,969948,983322,1001253,1014418,1026099,1030359,1032136,1030119
157,06,085,69084,00000,00000,1,A,Santa Clara city,California,116468,116497,116808,117888,119420,120590,122097,126154,126561,126803,129488
157,06,085,70280,00000,00000,1,A,Saratoga city,California,29926,29993,30077,30353,30689,30966,31021,30990,30957,30813,30599
157,06,085,77000,00000,00000,1,A,Sunnyvale city,California,140081,140060,140465,143812,146474,148121,149856,151715,153633,153254,153185
157,06,085,99990,00000,00000,1,F,Balance of Santa Clara County,California,89960,81798,82052,82742,83458,84090,85058,84932,84911,84553,83922
050,06,087,00000,00000,00000,0,A,Santa Cruz County,California,262382,262356,263167,264882,266416,268940,271035,273730,274702,275105,274255
157,06,087,11040,00000,00000,1,A,Capitola city,California,9918,9908,9917,9959,10004,10060,10111,10164,10178,10150,10080
157,06,087,69112,00000,00000,1,A,Santa Cruz city,California,59946,59943,60581,61433,61963,62749,63197,64119,64452,64860,64725
157,06,087,70588,00000,00000,1,A,Scotts Valley city,California,11580,11573,11581,11622,11658,11751,11841,11923,11929,11910,11842
157,06,087,83668,00000,00000,1,A,Watsonville city,California,51199,51204,51271,51584,51885,52420,52975,53548,53808,53937,53920
157,06,087,99990,00000,00000,1,F,Balance of Santa Cruz County,California,129739,129728,129817,130284,130906,131960,132911,133976,134335,134248,133688
050,06,089,00000,00000,00000,0,A,Shasta County,California,177223,177221,177277,177572,177868,178401,178905,178361,178581,179539,180040
157,06,089,02042,00000,00000,1,A,Anderson city,California,9932,9932,9940,9990,10027,10090,10158,10148,10162,10346,10476
157,06,089,59920,00000,00000,1,A,Redding city,California,89861,89861,89900,90176,90397,90775,91151,90990,91210,91605,91772
157,06,089,71225,00000,00000,1,A,Shasta Lake city,California,10164,10164,10146,10098,10094,10106,10113,10092,10103,10169,10248
157,06,089,99990,00000,00000,1,F,Balance of Shasta County,California,67266,67264,67291,67308,67350,67430,67483,67131,67106,67419,67544
050,06,091,00000,00000,00000,0,A,Sierra County,California,3240,3240,3221,3099,3067,3029,2980,2996,2957,3009,2987
157,06,091,44364,00000,00000,1,A,Loyalton city,California,769,766,761,732,722,714,702,707,698,709,699
157,06,091,99990,00000,00000,1,F,Balance of Sierra County,California,2471,2474,2460,2367,2345,2315,2278,2289,2259,2300,2288
050,06,093,00000,00000,00000,0,A,Siskiyou County,California,44900,44900,44938,44610,44073,43532,43379,43336,43479,43784,43724
157,06,093,19584,00000,00000,1,A,Dorris city,California,939,939,941,930,915,901,901,905,904,906,902
157,06,093,20242,00000,00000,1,A,Dunsmuir city,California,1650,1640,1639,1619,1595,1572,1569,1574,1574,1578,1572
157,06,093,22972,00000,00000,1,A,Etna city,California,737,737,736,730,722,714,711,713,714,719,718
157,06,093,25128,00000,00000,1,A,Fort Jones city,California,839,710,709,702,692,686,685,684,686,691,692
157,06,093,48690,00000,00000,1,A,Montague city,California,1443,1443,1444,1430,1413,1395,1391,1392,1394,1403,1404
157,06,093,49852,00000,00000,1,A,Mount Shasta city,California,3394,3392,3390,3352,3310,3263,3273,3277,3276,3295,3287
157,06,093,80686,00000,00000,1,A,Tulelake city,California,1010,1010,1012,1005,995,987,986,991,990,992,988
157,06,093,83850,00000,00000,1,A,Weed city,California,2967,2967,2982,2980,2937,2883,2713,2546,2649,2713,2704
157,06,093,86944,00000,00000,1,A,Yreka city,California,7765,7765,7791,7745,7647,7549,7544,7555,7565,7589,7556
157,06,093,99990,00000,00000,1,F,Balance of Siskiyou County,California,24156,24297,24294,24117,23847,23582,23606,23699,23727,23898,23901
050,06,095,00000,00000,00000,0,A,Solano County,California,413344,413298,413944,416305,419699,423749,429155,433708,439300,443877,446610
157,06,095,05290,00000,00000,1,A,Benicia city,California,26997,26994,27023,27150,27346,27549,27801,28013,28121,28246,28306
157,06,095,19402,00000,00000,1,A,Dixon city,California,18351,18392,18407,18462,18597,18912,19079,19287,19759,20129,20497
157,06,095,23182,00000,00000,1,A,Fairfield city,California,105321,105425,105562,106208,107471,109130,110735,112411,114545,115887,116884
157,06,095,60984,00000,00000,1,A,Rio Vista city,California,7360,7361,7384,7444,7549,7716,8010,8290,8613,8968,9239
157,06,095,75630,00000,00000,1,A,Suisun City city,California,28111,28057,28097,28266,28467,28676,29074,29286,29391,29498,29713
157,06,095,81554,00000,00000,1,A,Vacaville city,California,92428,92422,92563,93227,93673,94047,95436,96301,98104,99695,100154
157,06,095,81666,00000,00000,1,A,Vallejo city,California,115942,115897,116127,116694,117604,118575,119644,120558,121064,121644,121913
157,06,095,99990,00000,00000,1,F,Balance of Solano County,California,18834,18750,18781,18854,18992,19144,19376,19562,19703,19810,19904
050,06,097,00000,00000,00000,0,A,Sonoma County,California,483878,483868,484776,487423,490071,494243,498803,501346,503249,503246,499942
157,06,097,14190,00000,00000,1,A,Cloverdale city,California,8618,8618,8625,8653,8671,8723,8764,8789,8800,8764,8878
157,06,097,16560,00000,00000,1,A,Cotati city,California,7265,7265,7274,7302,7319,7375,7411,7433,7451,7461,7599
157,06,097,33056,00000,00000,1,A,Healdsburg city,California,11254,11252,11309,11349,11390,11484,11613,11710,11815,11806,12104
157,06,097,56784,00000,00000,1,A,Petaluma city,California,57941,57938,58008,58200,58692,59306,59725,60287,60486,60708,61917
157,06,097,62546,00000,00000,1,A,Rohnert Park city,California,40971,40818,40856,40983,41063,41321,42101,42303,42597,42728,43753
157,06,097,70098,00000,00000,1,A,Santa Rosa city,California,167815,175082,175304,176351,177263,178933,180921,181968,182475,182248,177586
157,06,097,70770,00000,00000,1,A,Sebastopol city,California,7379,7392,7400,7464,7510,7580,7631,7659,7673,7646,7768
157,06,097,72646,00000,00000,1,A,Sonoma city,California,10648,10652,10663,10701,10799,10867,10966,11011,11053,11079,11248
157,06,097,85922,00000,00000,1,A,Windsor town,California,26801,26795,26816,26886,26996,27167,27291,27397,27535,27479,27849
157,06,097,99990,00000,00000,1,F,Balance of Sonoma County,California,145186,138056,138521,139534,140368,141487,142380,142789,143364,143327,141240
050,06,099,00000,00000,00000,0,A,Stanislaus County,California,514453,514451,515165,517614,520594,523722,528346,533534,539542,545267,549815
157,06,099,12524,00000,00000,1,A,Ceres city,California,45417,45891,45950,46114,46332,46565,47005,47526,48082,48464,48769
157,06,099,34904,00000,00000,1,A,Hughson city,California,6640,6640,6655,6705,6839,6982,7172,7314,7388,7462,7551
157,06,099,48354,00000,00000,1,A,Modesto city,California,201165,203119,203314,204041,205108,206182,207781,209366,211334,213198,215030
157,06,099,51140,00000,00000,1,A,Newman city,California,10224,10263,10275,10530,10586,10639,10723,10849,11076,11307,11658
157,06,099,52694,00000,00000,1,A,Oakdale city,California,20675,20737,20816,20944,21224,21459,21767,22128,22572,23037,23455
157,06,099,56112,00000,00000,1,A,Patterson city,California,20413,20564,20583,20655,20768,20930,21221,21458,21771,22082,22352
157,06,099,61068,00000,00000,1,A,Riverbank city,California,22678,22671,22759,23104,23229,23407,23616,23892,24285,24611,24780
157,06,099,80812,00000,00000,1,A,Turlock city,California,68549,68621,68760,69164,69650,70200,70812,71713,72511,73205,73504
157,06,099,83612,00000,00000,1,A,Waterford city,California,8456,8456,8464,8493,8538,8579,8679,8747,8826,8904,8957
157,06,099,99990,00000,00000,1,F,Balance of Stanislaus County,California,110236,107489,107589,107864,108320,108779,109570,110541,111697,112997,113759
050,06,101,00000,00000,00000,0,A,Sutter County,California,94737,94756,94753,94485,94210,94545,94830,95388,95898,96438,96807
157,06,101,41936,00000,00000,1,A,Live Oak city,California,8392,8466,8463,8550,8363,8377,8392,8425,8726,8751,8771
157,06,101,86972,00000,00000,1,A,Yuba City city,California,64925,65634,65633,65358,65283,65549,65773,66187,66308,66707,66992
157,06,101,99990,00000,00000,1,F,Balance of Sutter County,California,21420,20656,20657,20577,20564,20619,20665,20776,20864,20980,21044
050,06,103,00000,00000,00000,0,A,Tehama County,California,63463,63440,63565,63336,63227,62898,62788,63090,63352,63718,63916
157,06,103,16322,00000,00000,1,A,Corning city,California,7663,7663,7680,7644,7614,7554,7515,7524,7532,7568,7553
157,06,103,59892,00000,00000,1,A,Red Bluff city,California,14076,14071,14087,14061,14060,14027,13985,14084,14147,14237,14283
157,06,103,78106,00000,00000,1,A,Tehama city,California,418,418,419,416,417,413,414,415,417,420,421
157,06,103,99990,00000,00000,1,F,Balance of Tehama County,California,41306,41288,41379,41215,41136,40904,40874,41067,41256,41493,41659
050,06,105,00000,00000,00000,1,A,Trinity County,California,13786,13784,13754,13681,13486,13427,13123,13094,12830,12726,12535
050,06,107,00000,00000,00000,0,A,Tulare County,California,442179,442181,442994,446864,449975,452769,455602,457803,460023,463097,465861
157,06,107,19318,00000,00000,1,A,Dinuba city,California,21453,21459,21570,22611,22820,23248,23554,23592,23923,23955,24316
157,06,107,23126,00000,00000,1,A,Exeter city,California,10334,10332,10342,10377,10424,10463,10496,10498,10492,10517,10533
157,06,107,23616,00000,00000,1,A,Farmersville city,California,10588,10588,10585,10596,10642,10686,10720,10726,10718,10741,10759
157,06,107,41712,00000,00000,1,A,Lindsay city,California,11768,11748,11764,12652,12770,12937,13110,13154,13224,13260,13474
157,06,107,58240,00000,00000,1,A,Porterville city,California,54165,58152,58254,58626,58826,59038,59184,59952,59948,59989,59988
157,06,107,80644,00000,00000,1,A,Tulare city,California,59278,59296,59438,59802,60651,60951,61508,62003,62651,63610,64475
157,06,107,82954,00000,00000,1,A,Visalia city,California,124442,124520,124867,125657,126459,127379,128594,129529,130874,132610,133800
157,06,107,86300,00000,00000,1,A,Woodlake city,California,7279,7295,7317,7327,7357,7604,7635,7634,7629,7640,7640
157,06,107,99990,00000,00000,1,F,Balance of Tulare County,California,142872,138791,138857,139216,140026,140463,140801,140715,140564,140775,140876
050,06,109,00000,00000,00000,0,A,Tuolumne County,California,55365,55368,55191,54825,54218,54000,53828,53550,53704,54039,54539
157,06,109,72674,00000,00000,1,A,Sonora city,California,4903,4904,4898,4866,4816,4812,4803,4804,4812,4839,4870
157,06,109,99990,00000,00000,1,F,Balance of Tuolumne County,California,50462,50464,50293,49959,49402,49188,49025,48746,48892,49200,49669
050,06,111,00000,00000,00000,0,A,Ventura County,California,823318,823393,825130,830196,833801,838601,842946,846922,848921,850802,850967
157,06,111,10046,00000,00000,1,A,Camarillo city,California,65201,65154,65258,65521,65678,65923,66570,67263,67270,67549,69127
157,06,111,24092,00000,00000,1,A,Fillmore city,California,15002,14991,15017,15082,15130,15242,15341,15473,15594,15746,15809
157,06,111,49138,00000,00000,1,A,Moorpark city,California,34421,34517,34640,34907,35016,35154,35503,36049,36521,36648,36576
157,06,111,53476,00000,00000,1,A,Ojai city,California,7461,7461,7474,7508,7534,7569,7591,7595,7577,7550,7496
157,06,111,54652,00000,00000,1,A,Oxnard city,California,197899,197964,198465,199904,201084,202858,204626,206408,207754,209173,209877
157,06,111,58296,00000,00000,1,A,Port Hueneme city,California,21723,21723,21707,21742,21810,22108,22048,22344,22265,22245,22173
157,06,111,65042,00000,00000,1,A,San Buenaventura (Ventura) city,California,106433,107236,107458,108340,109064,109419,109641,109839,110127,110346,111128
157,06,111,70042,00000,00000,1,A,Santa Paula city,California,29321,29272,29331,29762,29932,30115,30371,30372,30293,30194,30011
157,06,111,72016,00000,00000,1,A,Simi Valley city,California,124237,124243,124469,125034,125319,125939,126338,126290,126196,126366,125851
157,06,111,78582,00000,00000,1,A,Thousand Oaks city,California,126683,126481,126729,127330,127693,128287,128729,128796,128715,128484,127690
157,06,111,99990,00000,00000,1,F,Balance of Ventura County,California,94937,94351,94582,95066,95541,95987,96188,96493,96609,96501,95229
050,06,113,00000,00000,00000,0,A,Yolo County,California,200849,200855,201083,201959,204623,206368,208518,212053,215530,218376,220408
157,06,113,18100,00000,00000,1,A,Davis city,California,65622,65639,65586,65656,65794,66233,66576,67362,67980,68749,69289
157,06,113,84816,00000,00000,1,A,West Sacramento city,California,48744,48744,48847,49111,49548,50009,51688,52465,52946,53324,53727
157,06,113,86034,00000,00000,1,A,Winters city,California,6624,6624,6621,6833,6869,6897,6925,7005,7137,7248,7286
157,06,113,86328,00000,00000,1,A,Woodland city,California,55468,55553,55617,55787,56284,56731,57354,58378,59056,59877,60531
157,06,113,99990,00000,00000,1,F,Balance of Yolo County,California,24391,24295,24412,24572,26128,26498,25975,26843,28411,29178,29575
050,06,115,00000,00000,00000,0,A,Yuba County,California,72155,72146,72350,72492,72792,73114,73562,74083,75002,76775,78041
157,06,115,46170,00000,00000,1,A,Marysville city,California,12072,12072,12094,12096,12114,12158,12167,12155,12194,12375,12518
157,06,115,85012,00000,00000,1,A,Wheatland city,California,3456,3504,3513,3518,3525,3508,3508,3729,3764,3829,3889
157,06,115,99990,00000,00000,1,F,Balance of Yuba County,California,56627,56570,56743,56878,57153,57448,57887,58199,59044,60571,61634
